Name,Year,Theme,Theme_Group,Category,Pieces,Owned,Rating,USD_MSRP,Total_Quantity,Current_Price,Theme_ID,Theme_Group_ID,Category_ID,Age_of_Set,Price_per_Piece,Age_to_Price_Ratio,Theme_Quantity_Interaction,Price_Elasticity,Profit_Margin,Relative_Quantity,Lag_Total_Quantity,Lag_Current_Price
Robot Repair Tech,2022,Collectable Minifigures,Miscellaneous,Normal,15.0,4815.0,4.3,29.99,33.0,4.4868,7,5.0,2,2.0,1.9993333333333332,0.06668889629876626,165.0,0.1496098699566522,-25.5032,0.0010021561541498376,4.0,8.5
Chili Costume Fan,2022,Collectable Minifigures,Miscellaneous,Normal,8.0,5053.0,3.9,29.99,25.0,59.75,7,5.0,2,2.0,3.74875,0.06668889629876626,125.0,1.992330776925642,29.76,0.0007592092076892709,33.0,4.4868
Rowlf the Dog,2022,Collectable Minifigures,Miscellaneous,Normal,7.0,4433.0,4.2,29.99,43.0,5.4344,7,5.0,2,2.0,4.284285714285714,0.06668889629876626,215.0,0.18120706902300768,-24.5556,0.0013058398372255459,25.0,59.75
Dr. Bunsen Honeydew,2022,Collectable Minifigures,Miscellaneous,Normal,4.0,4416.0,4.1,29.99,68.0,66.96,7,5.0,2,2.0,7.4975,0.06668889629876626,340.0,2.2327442480826942,36.97,0.002065049044914817,43.0,5.4344
Beaker,2022,Collectable Minifigures,Miscellaneous,Normal,5.0,4508.0,4.3,29.99,20.0,149.99,7,5.0,2,2.0,5.997999999999999,0.06668889629876626,100.0,5.001333777925976,120.00000000000001,0.0006073673661514167,68.0,66.96
Nutcracker,2022,Collectable Minifigures,Miscellaneous,Normal,8.0,4194.0,4.5,29.99,15.0,4.7405,7,5.0,2,2.0,3.74875,0.06668889629876626,75.0,0.15806935645215073,-25.249499999999998,0.0004555255246135625,20.0,149.99
Sugar Fairy,2022,Collectable Minifigures,Miscellaneous,Normal,9.0,3661.0,4.0,29.99,66.0,63.98,7,5.0,2,2.0,3.332222222222222,0.06668889629876626,330.0,2.1333777925975324,33.989999999999995,0.002004312308299675,15.0,4.7405
Snowman,2022,Collectable Minifigures,Miscellaneous,Normal,9.0,4086.0,4.3,29.99,17.0,172.49,7,5.0,2,2.0,3.332222222222222,0.06668889629876626,85.0,5.751583861287096,142.5,0.0005162622612287042,66.0,63.98
Bowser Jr.'s Clown Car ,2022,Super Mario,Licensed,Normal,84.0,1908.0,4.0,9.99,9.0,8.5,37,4.0,2,2.0,0.11892857142857143,0.20020020020020018,36.0,0.8508508508508509,-1.4900000000000002,0.0002733153147681375,17.0,172.49
Luigi's Mansion Lab and Poltergust,2022,Super Mario,Licensed,Normal,179.0,1679.0,3.5,29.99,10.0,14.995,37,4.0,2,2.0,0.16754189944134076,0.06668889629876626,40.0,0.5,-14.995,0.00030368368307570837,9.0,8.5
Dorrie's Beachfront ,2022,Super Mario,Licensed,Normal,229.0,1158.0,0.0,29.99,2.0,29.99,37,4.0,2,2.0,0.13096069868995633,0.06668889629876626,8.0,1.0,0.0,6.073673661514167e-05,10.0,14.995
Luigi's Mansion Entryway,2022,Super Mario,Licensed,Normal,504.0,1266.0,4.2,39.99,6.0,29.6376,37,4.0,2,2.0,0.0793452380952381,0.05001250312578144,24.0,0.7411252813203301,-10.352400000000003,0.000182210209845425,2.0,29.99
Big Urchin Beach Ride,2022,Super Mario,Licensed,Normal,536.0,1054.0,0.0,59.99,2.0,59.99,37,4.0,2,2.0,0.11192164179104477,0.03333888981496916,8.0,1.0,0.0,6.073673661514167e-05,6.0,29.6376
Luigi's Mansion Haunt-and-Seek,2022,Super Mario,Licensed,Normal,877.0,1140.0,0.0,79.99,6.0,79.99,37,4.0,2,2.0,0.09120866590649943,0.025003125390673835,24.0,1.0,0.0,0.000182210209845425,2.0,59.99
Freezie,2022,Super Mario,Licensed,Normal,231.0,1062.0,0.0,29.99,7.0,3.95,37,4.0,2,2.0,0.12982683982683982,0.06668889629876626,28.0,0.13171057019006338,-26.04,0.00021257857815299585,6.0,79.99
Mechakoopa,2022,Super Mario,Licensed,Normal,231.0,833.0,0.0,29.99,7.0,65.99,37,4.0,2,2.0,0.12982683982683982,0.06668889629876626,28.0,2.2004001333777925,36.0,0.00021257857815299585,7.0,3.95
Adventures with Peach,2022,Super Mario,Licensed,Normal,354.0,1642.0,0.0,59.99,5.0,35.248,37,4.0,2,2.0,0.1694632768361582,0.03333888981496916,20.0,0.5875645940990164,-24.742000000000004,0.00015184184153785418,7.0,65.99
Fuzzy Flippers,2022,Super Mario,Licensed,Normal,154.0,700.0,0.0,19.99,1.0,19.99,37,4.0,2,2.0,0.12980519480519478,0.10005002501250626,4.0,1.0,0.0,3.0368368307570834e-05,5.0,35.248
Cat Peach Suit and Frozen Tower,2022,Super Mario,Licensed,Normal,494.0,651.0,0.0,79.99,1.0,64.99,37,4.0,2,2.0,0.16192307692307692,0.025003125390673835,4.0,0.8124765595699462,-15.0,3.0368368307570834e-05,1.0,19.99
Princess Peach's Castle,2022,Super Mario,Licensed,Normal,1216.0,713.0,0.0,129.99,4.0,115.0,37,4.0,2,2.0,0.10689967105263158,0.015385798907608276,16.0,0.8846834371874759,-14.990000000000009,0.00012147347323028334,1.0,64.99
Big Spike's Cloudtop Challenge,2022,Super Mario,Licensed,Normal,540.0,558.0,0.0,69.99,1.0,54.99,37,4.0,2,2.0,0.1296111111111111,0.028575510787255325,4.0,0.7856836690955852,-14.999999999999993,3.0368368307570834e-05,4.0,115.0
Baby Yoshi,2022,Super Mario,Licensed,Normal,231.0,733.0,0.0,29.99,12.0,66.0742,37,4.0,2,2.0,0.12982683982683982,0.06668889629876626,48.0,2.203207735911971,36.08420000000001,0.00036442041969085,1.0,54.99
The Mighty Bowser,2022,Super Mario,Licensed,Normal,2807.0,2367.0,4.6,269.99,8.0,206.9931,37,4.0,2,2.0,0.09618453865336658,0.007407681765991333,32.0,0.7666695062780102,-62.99690000000001,0.00024294694646056667,12.0,66.0742
Big Bad Island,2022,Super Mario,Licensed,Normal,354.0,554.0,0.0,44.99,1.0,44.99,37,4.0,2,2.0,0.127090395480226,0.04445432318292954,4.0,1.0,0.0,3.0368368307570834e-05,8.0,206.9931
Lloyd's Ninja Mech,2022,Ninjago,Action/Adventure,Normal,57.0,853.0,0.0,9.99,1.0,8.75,29,0.0,2,2.0,0.17526315789473684,0.20020020020020018,0.0,0.8758758758758759,-1.2400000000000002,3.0368368307570834e-05,1.0,44.99
Ninja Training Center,2022,Ninjago,Action/Adventure,Normal,524.0,692.0,3.7,39.99,4.0,29.4974,29,0.0,2,2.0,0.07631679389312977,0.05001250312578144,0.0,0.7376194048512127,-10.492600000000003,0.00012147347323028334,1.0,8.75
Ninja Ultra Combo Mech,2022,Ninjago,Action/Adventure,Normal,1104.0,1561.0,4.3,89.99,4.0,73.99,29,0.0,2,2.0,0.08151268115942029,0.022224691632403603,0.0,0.8222024669407711,-16.0,0.00012147347323028334,4.0,29.4974
Lloyd's Legendary Dragon,2022,Ninjago,Action/Adventure,Normal,747.0,1170.0,4.6,69.99,2.0,50.0,29,0.0,2,2.0,0.09369477911646586,0.028575510787255325,0.0,0.7143877696813831,-19.989999999999995,6.073673661514167e-05,4.0,73.99
Ninja Dojo Temple,2022,Ninjago,Action/Adventure,Normal,1394.0,1684.0,4.5,99.99,3.0,74.6558,29,0.0,2,2.0,0.07172883787661406,0.020002000200020003,0.0,0.7466326632663267,-25.334199999999996,9.11051049227125e-05,2.0,50.0
Jay's Golden Dragon Motorbike,2022,Ninjago,Action/Adventure,Normal,137.0,1582.0,3.9,19.99,1.0,22.99,29,0.0,2,2.0,0.14591240875912406,0.10005002501250626,0.0,1.1500750375187594,3.0,3.0368368307570834e-05,3.0,74.6558
Cole's Dragon Cruiser,2022,Ninjago,Action/Adventure,Normal,384.0,1087.0,3.9,44.99,1.0,36.0,29,0.0,2,2.0,0.11716145833333334,0.04445432318292954,0.0,0.8001778172927316,-8.990000000000002,3.0368368307570834e-05,1.0,22.99
 Zane's Golden Dragon Jet ,2022,Ninjago,Action/Adventure,Normal,258.0,1419.0,4.2,34.99,1.0,33.0371,29,0.0,2,2.0,0.1356201550387597,0.057159188339525574,0.0,0.9441869105458702,-1.9528999999999996,3.0368368307570834e-05,1.0,36.0
The Crystal King,2022,Ninjago,Action/Adventure,Normal,722.0,1428.0,4.5,79.99,9.0,56.1,29,0.0,2,2.0,0.11078947368421052,0.025003125390673835,0.0,0.7013376672084011,-23.889999999999993,0.0002733153147681375,1.0,33.0371
Kai's Golden Dragon Raider ,2022,Ninjago,Action/Adventure,Normal,624.0,717.0,4.2,89.99,4.0,71.091,29,0.0,2,2.0,0.1442147435897436,0.022224691632403603,0.0,0.7899877764196022,-18.899,0.00012147347323028334,9.0,56.1
Lloyd's Golden Ultra Dragon ,2022,Ninjago,Action/Adventure,Normal,989.0,908.0,4.4,149.99,4.0,125.0,29,0.0,2,2.0,0.1516582406471183,0.013334222281485432,0.0,0.8333888925928394,-24.99000000000001,0.00012147347323028334,4.0,71.091
Snowtrooper Battle Pack,2022,Star Wars,Licensed,Normal,105.0,13639.0,4.1,19.99,83.0,15.25,35,4.0,2,2.0,0.19038095238095237,0.10005002501250626,332.0,0.7628814407203602,-4.739999999999998,0.002520574569528379,4.0,125.0
The Razor Crest Microfighter,2022,Star Wars,Licensed,Normal,98.0,9460.0,3.6,9.99,49.0,9.0,35,4.0,2,2.0,0.10193877551020408,0.20020020020020018,196.0,0.9009009009009009,-0.9900000000000002,0.001488050047070971,83.0,15.25
Hoth AT-ST,2022,Star Wars,Licensed,Normal,586.0,9804.0,4.2,49.99,11.0,35.3,35,4.0,2,2.0,0.08530716723549489,0.040008001600320066,44.0,0.7061412282456491,-14.690000000000005,0.0003340520513832792,49.0,9.0
The Justifier ,2022,Star Wars,Licensed,Normal,1022.0,4056.0,3.8,169.99,23.0,123.9938,35,4.0,2,2.0,0.1663307240704501,0.011765397964586151,92.0,0.7294182010706511,-45.996200000000016,0.0006984724710741291,11.0,35.3
Dark Trooper Attack,2022,Star Wars,Licensed,Normal,166.0,13012.0,4.0,34.99,30.0,20.38,35,4.0,2,2.0,0.2107831325301205,0.057159188339525574,120.0,0.5824521291797656,-14.610000000000003,0.000911051049227125,23.0,123.9938
The Mandalorian's N-1 Starfighter,2022,Star Wars,Licensed,Normal,412.0,9723.0,4.0,59.99,29.0,48.0,35,4.0,2,2.0,0.14560679611650487,0.03333888981496916,116.0,0.8001333555592598,-11.990000000000002,0.0008806826809195542,30.0,20.38
Boba Fett's Throne Room,2022,Star Wars,Licensed,Normal,732.0,8238.0,3.8,99.99,12.0,64.9935,35,4.0,2,2.0,0.1365983606557377,0.020002000200020003,48.0,0.65,-34.9965,0.00036442041969085,29.0,48.0
Luke Skywalker (Red Five) Helmet,2022,Star Wars,Licensed,Normal,675.0,8486.0,4.2,69.99,8.0,40.0,35,4.0,2,2.0,0.10368888888888889,0.028575510787255325,32.0,0.5715102157451065,-29.989999999999995,0.00024294694646056667,12.0,64.9935
The Mandalorian Helmet,2022,Star Wars,Licensed,Normal,584.0,8561.0,4.3,69.99,16.0,47.95,35,4.0,2,2.0,0.11984589041095889,0.028575510787255325,64.0,0.6850978711244464,-22.039999999999992,0.00048589389292113335,8.0,40.0
Death Star Trench Run Diorama,2022,Star Wars,Licensed,Normal,665.0,8201.0,4.3,69.99,12.0,64.99,35,4.0,2,2.0,0.10524812030075187,0.028575510787255325,48.0,0.9285612230318617,-5.0,0.00036442041969085,16.0,47.95
Dagobah Jedi Training Diorama,2022,Star Wars,Licensed,Normal,1000.0,9975.0,4.5,89.99,11.0,57.9942,35,4.0,2,2.0,0.08999,0.022224691632403603,44.0,0.6444516057339704,-31.995799999999996,0.0003340520513832792,12.0,64.99
The Razor Crest,2022,Star Wars,Licensed,Normal,6187.0,2732.0,4.7,599.99,3.0,450.0,35,4.0,2,2.0,0.09697591724583805,0.0033333888898148304,12.0,0.7500125002083368,-149.99,9.11051049227125e-05,11.0,57.9942
Obi-Wan Kenobi's Jedi Starfighter,2022,Star Wars,Licensed,Normal,282.0,10704.0,4.2,29.99,12.0,20.792,35,4.0,2,2.0,0.10634751773049644,0.06668889629876626,48.0,0.6932977659219741,-9.197999999999997,0.00036442041969085,3.0,450.0
Obi-Wan Kenobi vs. Darth Vader,2022,Star Wars,Licensed,Normal,408.0,5146.0,3.5,49.99,3.0,33.7459,35,4.0,2,2.0,0.12252450980392157,0.040008001600320066,12.0,0.6750530106021204,-16.244100000000003,9.11051049227125e-05,12.0,20.792
BD-1,2022,Star Wars,Licensed,Normal,1062.0,5249.0,4.5,99.99,14.0,76.9923,35,4.0,2,2.0,0.09415254237288136,0.020002000200020003,56.0,0.77,-22.997699999999995,0.0004251571563059917,3.0,33.7459
Inquisitor Transport Scythe,2022,Star Wars,Licensed,Normal,924.0,6985.0,4.6,99.99,33.0,75.0,35,4.0,2,2.0,0.10821428571428571,0.020002000200020003,132.0,0.7500750075007501,-24.989999999999995,0.0010021561541498376,14.0,76.9923
AT-TE Walker,2022,Star Wars,Licensed,Normal,1082.0,7516.0,4.6,139.99,15.0,119.99,35,4.0,2,2.0,0.12938077634011091,0.014286734766769053,60.0,0.8571326523323094,-20.000000000000014,0.0004555255246135625,33.0,75.0
Ambush on Ferrix,2022,Star Wars,Licensed,Normal,679.0,3478.0,4.1,69.99,5.0,59.1637,35,4.0,2,2.0,0.1030780559646539,0.028575510787255325,20.0,0.845316473781969,-10.826299999999996,0.00015184184153785418,15.0,119.99
Death Star Trash Compactor Diorama,2022,Star Wars,Licensed,Normal,802.0,6932.0,4.3,89.99,16.0,99.99,35,4.0,2,2.0,0.11220698254364089,0.022224691632403603,64.0,1.111123458162018,10.0,0.00048589389292113335,5.0,59.1637
Star Wars Advent Calendar,2022,Star Wars,Licensed,Normal,329.0,7708.0,3.8,44.99,5.0,35.0,35,4.0,2,2.0,0.13674772036474164,0.04445432318292954,20.0,0.7779506557012669,-9.990000000000002,0.00015184184153785418,16.0,99.99
Luke Skywalker's Landspeeder,2022,Star Wars,Licensed,Normal,1890.0,6193.0,4.3,239.99,20.0,149.99,35,4.0,2,2.0,0.126978835978836,0.00833368057002375,80.0,0.6249843743489312,-90.0,0.0006073673661514167,5.0,35.0
Republic Fighter Tank,2022,Star Wars,Licensed,Normal,262.0,8226.0,4.0,39.99,43.0,39.99,35,4.0,2,2.0,0.15263358778625954,0.05001250312578144,172.0,1.0,0.0,0.0013058398372255459,20.0,149.99
Dark Trooper Helmet,2022,Star Wars,Licensed,Normal,693.0,5383.0,3.8,69.99,7.0,58.0,35,4.0,2,2.0,0.10099567099567099,0.028575510787255325,28.0,0.8286898128304044,-11.989999999999995,0.00021257857815299585,43.0,39.99
Neytiri & Thanator vs. AMP Suit Quaritch,2022,Avatar,Licensed,Normal,560.0,1632.0,4.0,44.99,1.0,60.0,2,4.0,2,2.0,0.08033928571428572,0.04445432318292954,4.0,1.3336296954878861,15.009999999999998,3.0368368307570834e-05,7.0,58.0
Jake & Neytiri's First Banshee Flight,2022,Avatar,Licensed,Normal,572.0,1519.0,4.1,59.99,2.0,40.0,2,4.0,2,2.0,0.10487762237762238,0.03333888981496916,8.0,0.6667777962993832,-19.990000000000002,6.073673661514167e-05,1.0,60.0
Floating Mountains: Site 26 & RDA Samson,2022,Avatar,Licensed,Normal,887.0,1342.0,4.5,99.99,2.0,75.0,2,4.0,2,2.0,0.11272829763246899,0.020002000200020003,8.0,0.7500750075007501,-24.989999999999995,6.073673661514167e-05,2.0,40.0
Toruk Makto & Tree of Souls,2022,Avatar,Licensed,Normal,1212.0,1413.0,4.8,149.99,1.0,150.0,2,4.0,2,2.0,0.12375412541254126,0.013334222281485432,4.0,1.0000666711114075,0.009999999999990905,3.0368368307570834e-05,2.0,75.0
Batman & Selina Kyle Motorcycle Pursuit,2022,DC Comics Super Heroes,Licensed,Normal,149.0,4414.0,3.8,14.99,3.0,14.9587,10,4.0,2,2.0,0.10060402684563759,0.133422281521014,12.0,0.9979119412941961,-0.031299999999999883,9.11051049227125e-05,1.0,150.0
Batcave: The Riddler Face-Off,2022,DC Comics Super Heroes,Licensed,Normal,581.0,3038.0,4.1,79.99,12.0,58.6886,10,4.0,2,2.0,0.13767641996557659,0.025003125390673835,48.0,0.7336992124015502,-21.301399999999994,0.00036442041969085,3.0,14.9587
Wolverine Mech Armor,2022,Marvel Super Heroes,Licensed,Normal,141.0,6117.0,3.8,9.99,13.0,12.1442,23,4.0,2,2.0,0.07085106382978723,0.20020020020020018,52.0,1.2156356356356355,2.1541999999999994,0.00039478878799842083,12.0,58.6886
Iron Man Mech Armor,2022,Marvel Super Heroes,Licensed,Normal,130.0,3534.0,3.4,9.99,15.0,10.4584,23,4.0,2,2.0,0.07684615384615384,0.20020020020020018,60.0,1.0468868868868868,0.46839999999999904,0.0004555255246135625,13.0,12.1442
Black Panther Mech Armor,2022,Marvel Super Heroes,Licensed,Normal,124.0,3790.0,3.5,9.99,5.0,5.9,23,4.0,2,2.0,0.08056451612903226,0.20020020020020018,20.0,0.5905905905905906,-4.09,0.00015184184153785418,15.0,10.4584
Gargantos Showdown,2022,Marvel Super Heroes,Licensed,Normal,264.0,5894.0,4.1,29.99,9.0,14.99,23,4.0,2,2.0,0.11359848484848484,0.06668889629876626,36.0,0.4998332777592531,-14.999999999999998,0.0002733153147681375,5.0,5.9
Iron Man Figure,2022,Marvel Super Heroes,Licensed,Normal,381.0,2177.0,3.7,39.99,2.0,22.0,23,4.0,2,2.0,0.10496062992125985,0.05001250312578144,8.0,0.5501375343835959,-17.990000000000002,6.073673661514167e-05,9.0,14.99
Attack on New Asgard,2022,Marvel Super Heroes,Licensed,Normal,159.0,2651.0,3.1,19.99,3.0,14.25,23,4.0,2,2.0,0.12572327044025156,0.10005002501250626,12.0,0.7128564282141071,-5.739999999999998,9.11051049227125e-05,2.0,22.0
The Goat Boat,2022,Marvel Super Heroes,Licensed,Normal,564.0,5029.0,4.2,59.99,7.0,26.81,23,4.0,2,2.0,0.10636524822695036,0.03333888981496916,28.0,0.44690781796966156,-33.18000000000001,0.00021257857815299585,3.0,14.25
Thor's Hammer,2022,Marvel Super Heroes,Licensed,Normal,979.0,3358.0,4.4,99.99,3.0,82.0,23,4.0,2,2.0,0.10213483146067415,0.020002000200020003,12.0,0.8200820082008201,-17.989999999999995,9.11051049227125e-05,7.0,26.81
Shuri's Lab,2022,Marvel Super Heroes,Licensed,Normal,58.0,1772.0,3.4,9.99,5.0,5.75,23,4.0,2,2.0,0.17224137931034483,0.20020020020020018,20.0,0.5755755755755756,-4.24,0.00015184184153785418,3.0,82.0
King Namor's Throne Room,2022,Marvel Super Heroes,Licensed,Normal,355.0,1750.0,4.0,34.99,3.0,25.0,23,4.0,2,2.0,0.09856338028169015,0.057159188339525574,12.0,0.7144898542440697,-9.990000000000002,9.11051049227125e-05,5.0,5.75
Black Panther: War on the Water,2022,Marvel Super Heroes,Licensed,Normal,545.0,1245.0,3.6,89.99,2.0,58.7951,23,4.0,2,2.0,0.16511926605504587,0.022224691632403603,8.0,0.6533514834981665,-31.194899999999997,6.073673661514167e-05,3.0,25.0
Iron Man Armory,2022,Marvel Super Heroes,Licensed,Normal,496.0,3193.0,3.5,89.99,8.0,50.0,23,4.0,2,2.0,0.18143145161290322,0.022224691632403603,32.0,0.55561729081009,-39.989999999999995,0.00024294694646056667,2.0,58.7951
I am Groot,2022,Marvel Super Heroes,Licensed,Normal,476.0,5547.0,4.1,54.99,16.0,33.4933,23,4.0,2,2.0,0.11552521008403362,0.03637024913620658,64.0,0.609079832696854,-21.496700000000004,0.00048589389292113335,8.0,50.0
Sanctum Sanctorum,2022,Marvel Super Heroes,Licensed,Normal,2708.0,6937.0,4.6,249.99,16.0,212.4915,23,4.0,2,2.0,0.09231536189069424,0.008000320012800512,64.0,0.85,-37.49850000000001,0.00048589389292113335,16.0,33.4933
Spider-Man & Green Goblin Mech Battle,2022,Marvel Super Heroes,Licensed,Normal,296.0,1128.0,0.0,19.99,4.0,34.95,23,4.0,2,2.0,0.06753378378378377,0.10005002501250626,16.0,1.748374187093547,14.960000000000004,0.00012147347323028334,16.0,212.4915
Batman versus Harley Quinn,2022,DC Comics Super Heroes,Licensed,Normal,42.0,1070.0,0.0,9.99,3.0,11.99,10,4.0,2,2.0,0.23785714285714285,0.20020020020020018,12.0,1.2002002002002001,2.0,9.11051049227125e-05,4.0,34.95
Venom Figure,2022,Marvel Super Heroes,Licensed,Normal,297.0,721.0,0.0,24.99,1.0,22.0,23,4.0,2,2.0,0.08414141414141414,0.08003201280512205,4.0,0.8803521408563426,-2.9899999999999984,3.0368368307570834e-05,3.0,11.99
Guardians of the Galaxy Advent Calendar,2022,Marvel Super Heroes,Licensed,Normal,268.0,4862.0,3.7,44.99,8.0,30.0,23,4.0,2,2.0,0.1678731343283582,0.04445432318292954,32.0,0.6668148477439431,-14.990000000000002,0.00024294694646056667,1.0,22.0
Hogwarts Moment: Divination Class,2022,Harry Potter,Licensed,Normal,297.0,6623.0,3.9,29.99,17.0,25.0,17,4.0,2,2.0,0.10097643097643097,0.06668889629876626,68.0,0.8336112037345782,-4.989999999999998,0.0005162622612287042,8.0,30.0
Hogwarts Moment: Defence Against the Dark Arts Class,2022,Harry Potter,Licensed,Normal,257.0,6832.0,3.7,29.99,19.0,32.99,17,4.0,2,2.0,0.11669260700389104,0.06668889629876626,76.0,1.1000333444481496,3.0000000000000036,0.0005769989978438459,17.0,25.0
Hogwarts Hospital Wing,2022,Harry Potter,Licensed,Normal,510.0,5822.0,4.1,49.99,9.0,33.5948,17,4.0,2,2.0,0.09801960784313726,0.040008001600320066,36.0,0.6720304060812162,-16.395200000000003,0.0002733153147681375,19.0,32.99
Hogwarts Magical Trunk,2022,Harry Potter,Licensed,Normal,603.0,4395.0,3.8,64.99,2.0,39.0,17,4.0,2,2.0,0.10777777777777776,0.030773965225419298,8.0,0.6000923218956763,-25.989999999999995,6.073673661514167e-05,9.0,33.5948
Hogwarts Carriage and Thestrals,2022,Harry Potter,Licensed,Normal,121.0,5591.0,3.9,19.99,3.0,13.5,17,4.0,2,2.0,0.1652066115702479,0.10005002501250626,12.0,0.6753376688344173,-6.489999999999998,9.11051049227125e-05,2.0,39.0
Hogwarts Courtyard: Sirius's Rescue,2022,Harry Potter,Licensed,Normal,345.0,3727.0,3.8,49.99,1.0,49.99,17,4.0,2,2.0,0.1448985507246377,0.040008001600320066,4.0,1.0,0.0,3.0368368307570834e-05,3.0,13.5
Hogwarts: Dumbledore's Office,2022,Harry Potter,Licensed,Normal,654.0,4236.0,4.2,79.99,3.0,55.9913,17,4.0,2,2.0,0.12230886850152904,0.025003125390673835,12.0,0.699978747343418,-23.998699999999992,9.11051049227125e-05,1.0,49.99
The Ministry of Magic,2022,Harry Potter,Licensed,Normal,990.0,4055.0,4.1,99.99,2.0,79.0,17,4.0,2,2.0,0.10099999999999999,0.020002000200020003,8.0,0.7900790079007901,-20.989999999999995,6.073673661514167e-05,3.0,55.9913
Harry Potter Advent Calendar,2022,Harry Potter,Licensed,Normal,334.0,4444.0,3.5,44.99,2.0,30.0,17,4.0,2,2.0,0.1347005988023952,0.04445432318292954,8.0,0.6668148477439431,-14.990000000000002,6.073673661514167e-05,2.0,79.0
Hogwarts Express - Collectors' Edition,2022,Harry Potter,Licensed,Normal,5129.0,2129.0,4.6,499.99,1.0,325.0,17,4.0,2,2.0,0.09748294014427764,0.004000080001600032,4.0,0.6500130002600052,-174.99,3.0368368307570834e-05,2.0,30.0
Hungarian Horntail Dragon,2022,Harry Potter,Licensed,Normal,671.0,4250.0,4.2,49.99,3.0,39.99,17,4.0,2,2.0,0.07450074515648286,0.040008001600320066,12.0,0.7999599919983997,-10.0,9.11051049227125e-05,1.0,325.0
The Shrieking Shack & Whomping Willow,2022,Harry Potter,Licensed,Normal,777.0,3894.0,4.2,89.99,1.0,74.99,17,4.0,2,2.0,0.11581724581724581,0.022224691632403603,4.0,0.833314812756973,-15.0,3.0368368307570834e-05,3.0,39.99
Jazz Club,2023,Icons,Model making,Normal,2899.0,4588.0,4.4,229.99,2.0,207.0,19,6.0,2,1.0,0.07933425319075543,0.004348015131092656,12.0,0.9000391321361798,-22.99000000000001,6.073673661514167e-05,1.0,74.99
Wildflower Bouquet,2023,Icons,Model making,Normal,939.0,3502.0,4.3,59.99,2.0,47.95,19,6.0,2,1.0,0.06388711395101172,0.01666944490748458,12.0,0.7992998833138857,-12.04,6.073673661514167e-05,2.0,207.0
Dried Flower Centrepiece,2023,Icons,Model making,Normal,812.0,2349.0,0.0,49.99,2.0,43.98,19,6.0,2,1.0,0.061564039408867,0.020004000800160033,12.0,0.8797759551910381,-6.010000000000005,6.073673661514167e-05,2.0,47.95
The Lord of the Rings: Rivendell,2023,Icons,Model making,Normal,6167.0,2104.0,4.7,499.99,3.0,420.39,19,6.0,2,1.0,0.08107507702286364,0.002000040000800016,18.0,0.8407968159363187,-79.60000000000002,9.11051049227125e-05,2.0,43.98
The Bee Cottage,2023,Minecraft,Licensed,Normal,254.0,470.0,0.0,24.99,1.0,25.0,25,4.0,2,1.0,0.09838582677165354,0.040016006402561026,4.0,1.0004001600640258,0.010000000000001563,3.0368368307570834e-05,3.0,420.39
The Panda Haven,2023,Minecraft,Licensed,Normal,553.0,213.0,0.0,49.99,1.0,44.49,25,4.0,2,1.0,0.09039783001808319,0.020004000800160033,4.0,0.8899779955991198,-5.5,3.0368368307570834e-05,1.0,25.0
